"uniorcam";"funcao";"subfuncao";"programa";"obsoleto1";"projativ";"elemento";"recurso_vinculado";"dotacao_inicial";"atualizacao_monetaria";"credito_suplementar";"credito_especial";"credito_extraordinario";"reducao_dotacao";"suplementacao_recurso_vinculado";"reducao_recurso_vinculado";"empenhado";"liquidado";"pago";"limitado";"recomposto";"previsao_ate_termino";"complemento_recurso_vinculado";"exercicio_base"
"0701";15;331;1;"000";26;"339046";1;70953;0;20000;0;0;523;0;0;90429,76;90429,76;90429,76;0;0;90430;NA;2019
"0702";14;422;11;"000";2039;"339030";1;500;0;0;0;0;0;0;0;0;0;0;0;0;500;NA;2019
"0702";14;422;11;"000";2039;"339039";1;5000;0;0;0;0;4000;0;0;1000;1000;1000;0;0;1000;NA;2019
"0702";15;451;17;"000";1041;"449030";1;5000;0;0;0;0;5000;0;0;0;0;0;0;0;0;NA;2019
"0702";15;451;17;"000";1041;"449039";1;5000;0;0;0;0;5000;0;0;0;0;0;0;0;0;NA;2019
"0702";15;451;17;"000";1041;"449051";1;10000;0;0;0;0;10000;0;0;0;0;0;0;0;0;NA;2019
"0702";15;451;17;"000";1124;"449051";1;50000;0;28000;0;0;9800;0;0;68193,29;68193,29;68193,29;0;0;68200;NA;2019
"0702";15;451;17;"000";1314;"449051";1;15500;0;0;0;0;0;0;0;15457,07;0;0;0;0;15500;NA;2019
"0702";15;451;17;"000";1316;"449051";1;15500;0;0;0;0;15500;0;0;0;0;0;0;0;0;NA;2019
"0702";15;451;17;"000";1317;"449051";1;15500;0;0;0;0;0;0;0;15457,07;0;0;0;0;15500;NA;2019
"0702";15;451;17;"000";1318;"449051";1;15500;0;0;0;0;0;0;0;15457,07;0;0;0;0;15500;NA;2019
"0702";15;451;17;"000";1319;"449051";1;7250;0;0;0;0;0;0;0;6266,38;0;0;0;0;7250;NA;2019
"0702";15;451;17;"000";2040;"339030";1;45000;0;28400;0;0;30000;0;0;43357,49;43357,49;43357,49;0;0;43400;NA;2019
"0702";15;451;17;"000";2040;"339039";1;50000;0;0;0;0;35532;0;0;14400;14400;14400;0;0;14468;NA;2019
"0702";15;451;17;"000";2041;"339030";1;3000;0;13500;0;0;3200;0;0;12737,01;12737,01;12737,01;0;0;13300;NA;2019
"0702";15;451;17;"000";2041;"339039";1;3000;0;2550;0;0;0;0;0;5393,37;5393,37;5393,37;0;0;5550;NA;2019
"0702";15;452;10;"000";1044;"339030";1;25000;0;0;0;0;25000;0;0;0;0;0;0;0;0;NA;2019
"0702";15;452;10;"000";1044;"339039";1;20000;0;0;0;0;20000;0;0;0;0;0;0;0;0;NA;2019
"0702";15;452;10;"000";1044;"449052";1;5000;0;0;0;0;5000;0;0;0;0;0;0;0;0;NA;2019
"0702";15;452;10;"000";1057;"449030";1;8000;0;0;0;0;8000;0;0;0;0;0;0;0;0;NA;2019
"0702";15;452;10;"000";1057;"449039";1;2000;0;0;0;0;2000;0;0;0;0;0;0;0;0;NA;2019
"0702";15;452;10;"000";2042;"339030";1;20000;0;0;0;0;20000;0;0;0;0;0;0;0;0;NA;2019
"0702";15;452;10;"000";2042;"339039";1;270000;0;13500;0;0;21400;0;0;261517,76;255077,41;255077,41;0;0;262100;NA;2019
"0702";15;452;10;"000";2042;"449052";1;500;0;0;0;0;0;0;0;410;410;410;0;0;500;NA;2019
"0702";15;452;10;"000";2043;"339030";1;50000;0;31000;0;0;8840;0;0;72158,15;72158,15;72158,15;0;0;72160;NA;2019
"0702";15;452;10;"000";2043;"339039";1;55000;0;0;0;0;33200;0;0;19128,81;19128,81;19128,81;0;0;21800;NA;2019
"0702";15;452;10;"000";2043;"449052";1;500;0;1500;0;0;0;0;0;1700;1700;1700;0;0;2000;NA;2019
"0702";15;452;10;"000";2044;"339030";1;10000;0;0;0;0;10000;0;0;0;0;0;0;0;0;NA;2019
"0702";15;452;10;"000";2044;"339039";1;10000;0;0;0;0;10000;0;0;0;0;0;0;0;0;NA;2019
"0702";15;452;17;"000";2045;"339030";1;90000;0;9000;0;0;62761;0;0;34857,81;25173,66;25173,66;0;0;36239;NA;2019
"0702";15;452;17;"000";2045;"339039";1;2e+05;0;164400;0;0;52453;0;0;299623,8;299623,8;283670,12;0;0;311947;NA;2019
"0702";17;512;17;"000";2046;"339030";1;20000;0;0;0;0;10000;0;0;9409;9409;9409;0;0;10000;NA;2019
"0702";17;512;17;"000";2046;"339039";1;24000;0;1850;0;0;22150;0;0;3700;3700;3700;0;0;3700;NA;2019
"0702";27;813;3;"000";1120;"339030";1;25000;0;0;0;0;15142;0;0;9857,3;9857,3;9857,3;0;0;9858;NA;2019
"0702";27;813;3;"000";1120;"339039";1;25000;0;0;0;0;16065;0;0;8935;8935;8935;0;0;8935;NA;2019
"0703";26;782;2;"000";2047;"339030";1;500;0;0;0;0;0;0;0;13,22;13,22;13,22;0;0;500;NA;2019
"0703";26;782;2;"000";2047;"339030";1114;78,46;0;104,93;0;0;0;0;0;183,39;183,39;183,39;0;0;183,39;NA;2019
"0703";26;782;2;"000";2047;"339031";1;500;0;0;0;0;0;0;0;0;0;0;0;0;500;NA;2019
"0703";26;782;2;"000";2047;"339039";1;421,54;0;0;0;0;0;0;0;0;0;0;0;0;421,54;NA;2019
"0703";26;782;18;"000";2048;"339030";1;15000;0;4300;0;0;4000;0;0;11345;11345;11345;0;0;15300;NA;2019
"0703";26;782;18;"000";2048;"339039";1;10000;0;0;0;0;9000;0;0;526;526;526;0;0;1000;NA;2019
"0801";10;122;5;"000";2049;"319011";40;327780;0;669;0;0;36500;0;0;291948,95;291948,95;291948,95;0;0;291949;NA;2019
"0801";10;122;5;"000";2049;"319013";40;34890;0;2500;0;0;927;0;0;36462,56;36462,56;36462,56;0;0;36463;NA;2019
"0801";10;122;5;"000";2049;"319016";40;500;0;0;0;0;381;0;0;118,23;118,23;118,23;0;0;119;NA;2019
"0801";10;122;5;"000";2049;"319094";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;122;5;"000";2049;"319113";40;5400;0;12355;0;0;450;0;0;17304,15;17304,15;17304,15;0;0;17305;NA;2019
"0801";10;122;5;"000";2049;"339014";40;5000;0;4500;0;0;1000;0;0;8204,35;8204,35;8204,35;0;0;8500;NA;2019
"0801";10;122;5;"000";2049;"339014";4504;0;0;5000;0;0;3188,71;0;0;1811,29;1811,29;1811,29;0;0;1811,29;NA;2019
"0801";10;122;5;"000";2049;"339030";40;5000;0;25500;0;0;13960;0;0;15900,27;15900,27;15900,27;0;0;16540;NA;2019
"0801";10;122;5;"000";2049;"339036";40;500;0;0;0;0;480;0;0;14,4;14,4;14,4;0;0;20;NA;2019
"0801";10;122;5;"000";2049;"339039";40;10000;0;15940;0;0;0;0;0;24008,39;24008,39;23828,39;0;0;25940;NA;2019
"0801";10;122;5;"000";2049;"339039";4504;0;0;9188,71;0;0;3938,71;0;0;5250;5250;5250;0;0;5250;NA;2019
"0801";10;122;5;"000";2049;"339040";40;5000;0;7100;0;0;4260;0;0;7211,01;7211,01;7211,01;0;0;7840;NA;2019
"0801";10;122;5;"000";2049;"339040";4504;0;0;3900;0;0;0;0;0;3900;3900;3900;0;0;3900;NA;2019
"0801";10;122;5;"000";2049;"339093";40;1000;0;0;0;0;54,06;0;0;855;855;855;0;0;945,94;NA;2019
"0801";10;122;5;"000";2049;"449052";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;272;20;"000";42;"319011";40;0;0;12486,13;6500;0;0;0;0;18986,13;18986,13;18986,13;0;0;18986,13;NA;2019
"0801";10;272;20;"000";42;"339008";40;0;0;0;6500;0;0;0;0;0;0;0;0;0;6500;NA;2019
"0801";10;301;6;"000";1072;"449052";4931;0;0;0;32912,88;0;0;0;0;32634;32634;32634;0;0;32912,88;NA;2019
"0801";10;301;6;"000";1073;"449052";4931;0;0;4,82;72276,91;0;0;0;0;72281,73;72281,73;72281,73;0;0;72281,73;NA;2019
"0801";10;301;6;"000";1129;"449051";40;0;0;13700;0;0;0;0;0;9196,43;9196,43;9196,43;0;0;13700;NA;2019
"0801";10;301;6;"000";1129;"449051";4303;0;0;2478,59;46502,31;0;0;0;0;48980,9;22084,33;22084,33;0;0;48980,9;NA;2019
"0801";10;301;6;"000";1129;"449051";4935;0;0;403,46;0;0;0;0;0;403,46;403,46;403,46;0;0;403,46;NA;2019
"0801";10;301;6;"000";1312;"339030";40;7000;0;0;0;0;0;0;0;6837,76;6837,76;6837,76;0;0;7000;NA;2019
"0801";10;301;6;"000";1312;"339039";40;8500;0;0;0;0;0;0;0;8500;8500;8500;0;0;8500;NA;2019
"0801";10;301;6;"000";1321;"339030";40;1000;0;0;0;0;0;0;0;741,48;741,48;741,48;0;0;1000;NA;2019
"0801";10;301;6;"000";1321;"339039";40;1000;0;0;0;0;0;0;0;850;850;850;0;0;1000;NA;2019
"0801";10;301;6;"000";2050;"339030";40;4000;0;200;0;0;1000;0;0;3115,48;3115,48;3115,48;0;0;3200;NA;2019
"0801";10;301;6;"000";2050;"339031";40;3000;0;0;0;0;3000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2050;"339032";40;2000;0;0;0;0;2000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2050;"339039";40;2000;0;0;0;0;2000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2051;"339030";40;1500;0;0;0;0;1480;0;0;14,99;14,99;14,99;0;0;20;NA;2019
"0801";10;301;6;"000";2051;"339039";40;1500;0;0;0;0;1500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2052;"319004";40;12000;0;5324;0;0;3020;0;0;14303,51;14303,51;14303,51;0;0;14304;NA;2019
"0801";10;301;6;"000";2052;"339030";40;5000;0;0;0;0;5000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2052;"339039";40;5000;0;0;0;0;5000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2052;"449052";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2053;"339030";40;1000;0;0;0;0;900;0;0;84;84;84;0;0;100;NA;2019
"0801";10;301;6;"000";2053;"339032";40;1000;0;0;0;0;0;0;0;868;868;868;0;0;1000;NA;2019
"0801";10;301;6;"000";2053;"339039";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2054;"339030";40;1000;0;0;0;0;1000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2054;"339032";40;1000;0;0;0;0;1000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2054;"339039";40;500;0;54,06;0;0;500;0;0;4,2;4,2;4,2;0;0;54,06;NA;2019
"0801";10;301;6;"000";2054;"339039";4500;0;0;1495,8;0;0;0;0;0;1495,8;1495,8;1495,8;0;0;1495,8;NA;2019
"0801";10;301;6;"000";2055;"339030";40;5000;0;0;0;0;5000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2055;"339039";40;7000;0;0;0;0;7000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2056;"319011";40;15700;0;9288;0;0;0;0;0;24987,33;24987,33;24987,33;0;0;24988;NA;2019
"0801";10;301;6;"000";2056;"319011";4160;28000;0;0;0;0;7960;0;0;20039,51;20039,51;20039,51;0;0;20040;NA;2019
"0801";10;301;6;"000";2056;"319016";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2056;"319094";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2056;"319113";40;5975;0;185;0;0;0;0;0;6159,73;6159,73;6159,73;0;0;6160;NA;2019
"0801";10;301;6;"000";2056;"339014";40;2000;0;150;0;0;1500;0;0;640,96;640,96;640,96;0;0;650;NA;2019
"0801";10;301;6;"000";2056;"339030";40;4000;0;0;0;0;4000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2056;"339039";40;2325;0;600;0;0;2050;0;0;775,7;775,7;775,7;0;0;875;NA;2019
"0801";10;301;6;"000";2057;"319004";40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2057;"319011";40;203190;0;0;0;0;66120;0;0;137069,71;137069,71;137069,71;0;0;137070;NA;2019
"0801";10;301;6;"000";2057;"319011";4500;0;0;83975;0;0;9;0;0;83965,86;83965,86;83965,86;0;0;83966;NA;2019
"0801";10;301;6;"000";2057;"319016";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2057;"319094";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2057;"319113";40;23900;0;2513;0;0;0;0;0;26412,52;26412,52;26412,52;0;0;26413;NA;2019
"0801";10;301;6;"000";2057;"339014";40;500;0;0;0;0;100;0;0;0;0;0;0;0;400;NA;2019
"0801";10;301;6;"000";2057;"339030";40;30000;0;0;0;0;18100;0;0;11363,64;11363,64;11363,64;0;0;11900;NA;2019
"0801";10;301;6;"000";2057;"339036";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2057;"339039";40;15000;0;0;0;0;13600;0;0;880;880;880;0;0;1400;NA;2019
"0801";10;301;6;"000";2057;"449052";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2058;"319004";40;20000;0;0;0;0;9195;0;0;10805;10805;10805;0;0;10805;NA;2019
"0801";10;301;6;"000";2058;"319004";4500;0;0;3300;0;0;157;0;0;3142,43;3142,43;3142,43;0;0;3143;NA;2019
"0801";10;301;6;"000";2058;"319011";40;345000;0;8921;0;0;296100;0;0;57820,71;57820,71;57820,71;0;0;57821;NA;2019
"0801";10;301;6;"000";2058;"319011";4500;0;0;287000;0;0;6499;0;0;280500,2;280500,2;280500,2;0;0;280501;NA;2019
"0801";10;301;6;"000";2058;"319013";40;102110;0;0;0;0;4821;0;0;97288,55;97288,55;97288,55;0;0;97289;NA;2019
"0801";10;301;6;"000";2058;"319016";40;2500;0;0;0;0;2500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2058;"319094";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2058;"339014";40;1200;0;0;0;0;700;0;0;0;0;0;0;0;500;NA;2019
"0801";10;301;6;"000";2058;"339030";40;3000;0;0;0;0;3000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2058;"339036";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2058;"339039";40;1500;0;0;0;0;1500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2058;"339040";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2058;"449052";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2059;"319011";40;230960,94;0;0;0;0;102055;0;0;128905,08;128905,08;128905,08;0;0;128905,94;NA;2019
"0801";10;301;6;"000";2059;"319011";4011;117244,95;0;0;0;0;117244;0;0;0;0;0;0;0;0,95;NA;2019
"0801";10;301;6;"000";2059;"319011";4090;194931,15;0;10000;0;0;93759;0;0;111171,28;111171,28;111171,28;0;0;111172,15;NA;2019
"0801";10;301;6;"000";2059;"319011";4500;602862,96;0;74836;0;0;273675;0;0;404023,38;404023,38;404023,38;0;0;404023,96;NA;2019
"0801";10;301;6;"000";2059;"319013";40;4425;0;150;0;0;1623;0;0;2951,78;2951,78;2951,78;0;0;2952;NA;2019
"0801";10;301;6;"000";2059;"319016";40;1500;0;3282;0;0;0;0;0;4781,6;4781,6;4781,6;0;0;4782;NA;2019
"0801";10;301;6;"000";2059;"319094";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2059;"319113";40;150000;0;0;0;0;76085;0;0;73914,06;73914,06;73914,06;0;0;73915;NA;2019
"0801";10;301;6;"000";2059;"339014";40;2000;0;0;0;0;1800;0;0;174,24;174,24;174,24;0;0;200;NA;2019
"0801";10;301;6;"000";2059;"339030";40;70000;0;98700;0;0;61555,16;0;0;105236,92;105236,92;105236,92;0;0;107144,84;NA;2019
"0801";10;301;6;"000";2059;"339030";4500;0;0;40000;0;0;1445,94;0;0;37857,86;37857,86;37857,86;0;0;38554,06;NA;2019
"0801";10;301;6;"000";2059;"339030";4520;0;0;69468,95;0;0;66000;0;0;3467,51;3467,51;3467,51;0;0;3468,95;NA;2019
"0801";10;301;6;"000";2059;"339036";40;500;0;0;0;0;0;0;0;0;0;0;0;0;500;NA;2019
"0801";10;301;6;"000";2059;"339039";40;170000;0;296000;0;0;214095;0;0;250106,63;250106,63;250106,63;0;0;251905;NA;2019
"0801";10;301;6;"000";2059;"339039";4011;0;0;143494,97;0;0;0;0;0;132869,96;132869,96;132869,96;0;0;143494,97;NA;2019
"0801";10;301;6;"000";2059;"339039";4500;0;0;10000;0;0;8517;0;0;1414;1414;1414;0;0;1483;NA;2019
"0801";10;301;6;"000";2059;"339039";4520;0;0;32000;0;0;20800;0;0;10221,76;10221,76;10221,76;0;0;11200;NA;2019
"0801";10;301;6;"000";2059;"339040";40;10000;0;9395;0;0;9680;0;0;8286,13;8286,13;8286,13;0;0;9715;NA;2019
"0801";10;301;6;"000";2059;"339330";40;35000;0;0;0;0;35000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2059;"339330";4520;0;0;69468,95;0;0;69468,95;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2059;"449052";40;500;0;500;0;0;300;0;0;0;0;0;0;0;700;NA;2019
"0801";10;301;6;"000";2060;"339030";40;3000;0;0;0;0;2900;0;0;8,98;8,98;8,98;0;0;100;NA;2019
"0801";10;301;6;"000";2060;"339031";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2060;"339032";40;1000;0;0;0;0;1000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2060;"339039";40;1000;0;0;0;0;1000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2061;"339014";40;1000;0;0;0;0;1000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2061;"339030";40;5000;0;0;0;0;2000;0;0;2601,66;2601,66;2601,66;0;0;3000;NA;2019
"0801";10;301;6;"000";2061;"339030";4520;0;0;1500;0;0;900;0;0;536,1;536,1;536,1;0;0;600;NA;2019
"0801";10;301;6;"000";2061;"339036";40;500;0;0;0;0;0;0;0;0;0;0;0;0;500;NA;2019
"0801";10;301;6;"000";2061;"339039";40;4000;0;51900;0;0;1000;0;0;53585;53585;53585;0;0;54900;NA;2019
"0801";10;301;6;"000";2061;"339039";4520;0;0;1615,81;0;0;1600;0;0;0;0;0;0;0;15,81;NA;2019
"0801";10;301;6;"000";2061;"339040";40;1000;0;0;0;0;1000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2061;"449052";40;500;0;231;0;0;0;0;0;411,84;411,84;411,84;0;0;731;NA;2019
"0801";10;301;6;"000";2062;"339030";40;1000;0;0;0;0;1000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2062;"339032";40;10000;0;0;0;0;10000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;301;6;"000";2062;"339039";40;3000;0;400;0;0;0;0;0;2544,51;2544,51;2544,51;0;0;3400;NA;2019
"0801";10;301;6;"000";2062;"339039";4111;0;0;1366,49;0;0;0;0;0;1366,49;1366,49;1366,49;0;0;1366,49;NA;2019
"0801";10;301;6;"000";2115;"339039";40;9500;0;0;0;0;0;0;0;2150,74;2150,74;2150,74;0;0;9500;NA;2019
"0801";10;301;6;"000";2115;"339039";4501;0;0;9053,96;0;0;0;0;0;9053,96;9053,96;9053,96;0;0;9053,96;NA;2019
"0801";10;301;6;"000";2123;"319004";40;0;0;132;5400;0;0;0;0;757,1;757,1;757,1;0;0;5532;NA;2019
"0801";10;302;8;"000";1301;"449051";40;31000;0;0;0;0;1770;0;0;29225,24;29225,24;29225,24;0;0;29230;NA;2019
"0801";10;302;8;"000";1302;"449051";40;10500;0;0;0;0;620;0;0;9879,09;9879,09;9879,09;0;0;9880;NA;2019
"0801";10;302;8;"000";1303;"449051";40;15500;0;0;0;0;13440;0;0;2058,14;2058,14;2058,14;0;0;2060;NA;2019
"0801";10;302;8;"000";1310;"449051";40;5000;0;0;0;0;3193;0;0;1807;1807;1807;0;0;1807;NA;2019
"0801";10;302;8;"000";2063;"337170";40;57000;0;580;0;0;7400;0;0;50173,92;50173,92;50173,92;0;0;50180;NA;2019
"0801";10;302;8;"000";2064;"339036";40;10000;0;10020;0;0;0;0;0;17920;17920;17920;0;0;20020;NA;2019
"0801";10;302;8;"000";2064;"339039";40;21000;0;17800;0;0;3520;0;0;27890;27890;27890;0;0;35280;NA;2019
"0801";10;302;8;"000";2064;"339093";40;10000;0;8000;0;0;0;0;0;16345;16345;16345;0;0;18000;NA;2019
"0801";10;302;8;"000";2065;"319004";40;0;0;971;8500;0;0;0;0;6303,49;6303,49;6303,49;0;0;9471;NA;2019
"0801";10;302;8;"000";2065;"319011";40;227250;0;396874;0;0;8500;0;0;615623,67;615623,67;615623,67;0;0;615624;NA;2019
"0801";10;302;8;"000";2065;"319016";40;2000;0;1089;0;0;0;0;0;3088,12;3088,12;3088,12;0;0;3089;NA;2019
"0801";10;302;8;"000";2065;"319094";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;302;8;"000";2065;"319113";40;33930;0;54417;0;0;0;0;0;88346,87;88346,87;88346,87;0;0;88347;NA;2019
"0801";10;302;8;"000";2065;"339014";40;1000;0;0;0;0;1000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;302;8;"000";2065;"339030";40;30000;0;4955,16;0;0;0;0;0;34787,86;34787,86;34787,86;0;0;34955,16;NA;2019
"0801";10;302;8;"000";2065;"339036";40;500;0;0;0;0;0;0;0;0;0;0;0;0;500;NA;2019
"0801";10;302;8;"000";2065;"339039";40;90000;0;306100;0;0;0;0;0;359258,87;352570,04;352570,04;0;0;396100;NA;2019
"0801";10;302;8;"000";2065;"339040";40;10000;0;0;0;0;9000;0;0;63;63;63;0;0;1000;NA;2019
"0801";10;302;8;"000";2065;"339093";40;1000;0;0;0;0;1000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;302;8;"000";2065;"449052";40;500;0;0;0;0;440;0;0;59,9;59,9;59,9;0;0;60;NA;2019
"0801";10;303;8;"000";2066;"339014";40;1000;0;0;0;0;1000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;303;8;"000";2066;"339036";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;303;8;"000";2066;"339039";40;30000;0;17000;0;0;1000;0;0;39651;39651;39651;0;0;46000;NA;2019
"0801";10;303;8;"000";2066;"339093";40;7000;0;0;0;0;7000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;303;8;"000";2067;"337170";40;20000;0;50;0;0;12000;0;0;8049,4;8049,4;8049,4;0;0;8050;NA;2019
"0801";10;303;8;"000";2068;"339036";40;30000;0;0;0;0;27500;0;0;600;600;600;0;0;2500;NA;2019
"0801";10;303;8;"000";2068;"339039";40;50000;0;97800;0;0;0;0;0;137040;137040;137040;0;0;147800;NA;2019
"0801";10;303;8;"000";2068;"339093";40;50000;0;0;0;0;49000;0;0;200;200;200;0;0;1000;NA;2019
"0801";10;303;8;"000";2069;"339036";40;20000;0;0;0;0;20000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;303;8;"000";2069;"339039";40;80000;0;30000;0;0;12400;0;0;88527,59;88527,59;88527,59;0;0;97600;NA;2019
"0801";10;303;8;"000";2069;"339093";40;40000;0;0;0;0;30000;0;0;9542;9542;9542;0;0;10000;NA;2019
"0801";10;303;8;"000";2069;"339339";40;40000;0;143400;0;0;0;0;0;182299,69;182299,69;182299,69;0;0;183400;NA;2019
"0801";10;303;9;"000";1130;"339030";4505;0;0;0;7000;0;0;0;0;0;0;0;0;0;7000;NA;2019
"0801";10;303;9;"000";1130;"339039";4505;0;0;0;7000;0;0;0;0;3450;3450;3450;0;0;7000;NA;2019
"0801";10;303;9;"000";1130;"449052";4505;0;0;0;15128,43;0;0;0;0;0;0;0;0;0;15128,43;NA;2019
"0801";10;303;9;"000";1131;"339014";4503;0;0;0;10000;0;3487,71;0;0;6203,42;6203,42;6203,42;0;0;6512,29;NA;2019
"0801";10;303;9;"000";1131;"339030";4503;0;0;0;4017,12;0;0;0;0;796;796;796;0;0;4017,12;NA;2019
"0801";10;303;9;"000";1131;"339039";4503;0;0;0;10000;0;0;0;0;8249,68;8249,68;8249,68;0;0;10000;NA;2019
"0801";10;303;9;"000";2070;"339032";40;0;0;139000;0;0;30000;0;0;108795,85;108795,85;108795,85;0;0;109000;NA;2019
"0801";10;303;9;"000";2070;"339032";4500;0;0;50000;0;0;50000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;303;9;"000";2070;"339032";4520;0;0;88300;0;0;0;0;0;87794,45;87794,45;87794,45;0;0;88300;NA;2019
"0801";10;303;9;"000";2070;"339332";40;80000;0;0;0;0;80000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;303;9;"000";2071;"339032";40;2279,24;0;8000;0;0;0;0;0;2757,86;2757,86;2757,86;0;0;10279,24;NA;2019
"0801";10;303;9;"000";2071;"339032";4050;13206,2;0;8060,9;0;0;6000;0;0;6493,8;6493,8;6493,8;0;0;15267,1;NA;2019
"0801";10;303;9;"000";2071;"339032";4503;34514,56;0;3487,71;0;0;0;0;0;38002,27;38002,27;38002,27;0;0;38002,27;NA;2019
"0801";10;303;9;"000";2072;"339032";40;10000;0;0;0;0;10000;0;0;0;0;0;0;0;0;NA;2019
"0801";10;303;9;"000";2072;"339032";4050;0;0;39119,48;0;0;0;0;0;33368,52;33368,52;33368,52;0;0;39119,48;NA;2019
"0801";10;304;7;"000";1080;"449051";4710;0;0;0;3100;0;1478,69;0;0;1621,31;1621,31;1621,31;0;0;1621,31;NA;2019
"0801";10;304;7;"000";1080;"449051";4720;0;0;64,36;7900;0;0;0;0;7964,36;7964,36;7964,36;0;0;7964,36;NA;2019
"0801";10;304;7;"000";1080;"449051";4760;0;0;299,33;9000;0;0;0;0;9299,33;9299,33;9299,33;0;0;9299,33;NA;2019
"0801";10;305;7;"000";2073;"319011";40;133828,99;0;0;0;0;45872;0;0;87956,08;87956,08;87956,08;0;0;87956,99;NA;2019
"0801";10;305;7;"000";2073;"319011";4500;0;0;7700;0;0;212;0;0;7487,41;7487,41;7487,41;0;0;7488;NA;2019
"0801";10;305;7;"000";2073;"319011";4502;52086,01;0;29682;0;0;0;0;0;81767,41;81767,41;81767,41;0;0;81768,01;NA;2019
"0801";10;305;7;"000";2073;"319013";40;22236;0;0;0;0;1627;0;0;20608,46;20608,46;20608,46;0;0;20609;NA;2019
"0801";10;305;7;"000";2073;"319016";40;500;0;1000;0;0;517;0;0;982,18;982,18;982,18;0;0;983;NA;2019
"0801";10;305;7;"000";2073;"319094";40;500;0;0;0;0;500;0;0;0;0;0;0;0;0;NA;2019
"0801";10;305;7;"000";2073;"319113";40;12673;0;0;0;0;184;0;0;12488,1;12488,1;12488,1;0;0;12489;NA;2019
"0801";10;305;7;"000";2073;"339014";40;1000;0;500;0;0;0;0;0;1128,72;1128,72;1128,72;0;0;1500;NA;2019
"0801";10;305;7;"000";2073;"339030";40;10000;0;0;0;0;500;0;0;8786,06;8786,06;8786,06;0;0;9500;NA;2019
